,Start,Finish,Steps (count),Day of week,hour,date
316,2022-01-14 04:00:00,14-Jan-2022 05:00,0,Friday,4,2022-01-14
317,2022-01-14 05:00:00,14-Jan-2022 06:00,36,Friday,5,2022-01-14
318,2022-01-14 06:00:00,14-Jan-2022 07:00,0,Friday,6,2022-01-14
319,2022-01-14 07:00:00,14-Jan-2022 08:00,0,Friday,7,2022-01-14
320,2022-01-14 08:00:00,14-Jan-2022 09:00,0,Friday,8,2022-01-14
321,2022-01-14 09:00:00,14-Jan-2022 10:00,1799,Friday,9,2022-01-14
322,2022-01-14 10:00:00,14-Jan-2022 11:00,3030,Friday,10,2022-01-14
323,2022-01-14 11:00:00,14-Jan-2022 12:00,2431,Friday,11,2022-01-14
324,2022-01-14 12:00:00,14-Jan-2022 13:00,276,Friday,12,2022-01-14
325,2022-01-14 13:00:00,14-Jan-2022 14:00,0,Friday,13,2022-01-14
326,2022-01-14 14:00:00,14-Jan-2022 15:00,19,Friday,14,2022-01-14
327,2022-01-14 15:00:00,14-Jan-2022 16:00,3634,Friday,15,2022-01-14
328,2022-01-14 16:00:00,14-Jan-2022 17:00,0,Friday,16,2022-01-14
329,2022-01-14 17:00:00,14-Jan-2022 18:00,860,Friday,17,2022-01-14
330,2022-01-14 18:00:00,14-Jan-2022 19:00,661,Friday,18,2022-01-14
331,2022-01-14 19:00:00,14-Jan-2022 20:00,0,Friday,19,2022-01-14
332,2022-01-14 20:00:00,14-Jan-2022 21:00,0,Friday,20,2022-01-14
333,2022-01-14 21:00:00,14-Jan-2022 22:00,0,Friday,21,2022-01-14
334,2022-01-14 22:00:00,14-Jan-2022 23:00,0,Friday,22,2022-01-14
335,2022-01-14 23:00:00,15-Jan-2022 00:00,0,Friday,23,2022-01-14
336,2022-01-15 00:00:00,15-Jan-2022 01:00,0,Saturday,0,2022-01-15
337,2022-01-15 01:00:00,15-Jan-2022 02:00,0,Saturday,1,2022-01-15
338,2022-01-15 02:00:00,15-Jan-2022 03:00,0,Saturday,2,2022-01-15
339,2022-01-15 03:00:00,15-Jan-2022 04:00,0,Saturday,3,2022-01-15
340,2022-01-15 04:00:00,15-Jan-2022 05:00,0,Saturday,4,2022-01-15
341,2022-01-15 05:00:00,15-Jan-2022 06:00,155,Saturday,5,2022-01-15
342,2022-01-15 06:00:00,15-Jan-2022 07:00,0,Saturday,6,2022-01-15
343,2022-01-15 07:00:00,15-Jan-2022 08:00,696,Saturday,7,2022-01-15
344,2022-01-15 08:00:00,15-Jan-2022 09:00,1311,Saturday,8,2022-01-15
345,2022-01-15 09:00:00,15-Jan-2022 10:00,199,Saturday,9,2022-01-15
346,2022-01-15 10:00:00,15-Jan-2022 11:00,512,Saturday,10,2022-01-15
347,2022-01-15 11:00:00,15-Jan-2022 12:00,147,Saturday,11,2022-01-15
348,2022-01-15 12:00:00,15-Jan-2022 13:00,2,Saturday,12,2022-01-15
349,2022-01-15 13:00:00,15-Jan-2022 14:00,0,Saturday,13,2022-01-15
350,2022-01-15 14:00:00,15-Jan-2022 15:00,212,Saturday,14,2022-01-15
351,2022-01-15 15:00:00,15-Jan-2022 16:00,683,Saturday,15,2022-01-15
352,2022-01-15 16:00:00,15-Jan-2022 17:00,4004,Saturday,16,2022-01-15
353,2022-01-15 17:00:00,15-Jan-2022 18:00,61,Saturday,17,2022-01-15
354,2022-01-15 18:00:00,15-Jan-2022 19:00,118,Saturday,18,2022-01-15
355,2022-01-15 19:00:00,15-Jan-2022 20:00,0,Saturday,19,2022-01-15
356,2022-01-15 20:00:00,15-Jan-2022 21:00,0,Saturday,20,2022-01-15
357,2022-01-15 21:00:00,15-Jan-2022 22:00,0,Saturday,21,2022-01-15
358,2022-01-15 22:00:00,15-Jan-2022 23:00,0,Saturday,22,2022-01-15
359,2022-01-15 23:00:00,16-Jan-2022 00:00,0,Saturday,23,2022-01-15
360,2022-01-16 00:00:00,16-Jan-2022 01:00,0,Sunday,0,2022-01-16
361,2022-01-16 01:00:00,16-Jan-2022 02:00,22,Sunday,1,2022-01-16
362,2022-01-16 02:00:00,16-Jan-2022 03:00,0,Sunday,2,2022-01-16
363,2022-01-16 03:00:00,16-Jan-2022 04:00,0,Sunday,3,2022-01-16
364,2022-01-16 04:00:00,16-Jan-2022 05:00,0,Sunday,4,2022-01-16
365,2022-01-16 05:00:00,16-Jan-2022 06:00,0,Sunday,5,2022-01-16
366,2022-01-16 06:00:00,16-Jan-2022 07:00,152,Sunday,6,2022-01-16
367,2022-01-16 07:00:00,16-Jan-2022 08:00,42,Sunday,7,2022-01-16
368,2022-01-16 08:00:00,16-Jan-2022 09:00,0,Sunday,8,2022-01-16
369,2022-01-16 09:00:00,16-Jan-2022 10:00,0,Sunday,9,2022-01-16
370,2022-01-16 10:00:00,16-Jan-2022 11:00,106,Sunday,10,2022-01-16
371,2022-01-16 11:00:00,16-Jan-2022 12:00,158,Sunday,11,2022-01-16
372,2022-01-16 12:00:00,16-Jan-2022 13:00,181,Sunday,12,2022-01-16
373,2022-01-16 13:00:00,16-Jan-2022 14:00,116,Sunday,13,2022-01-16
374,2022-01-16 14:00:00,16-Jan-2022 15:00,499,Sunday,14,2022-01-16
375,2022-01-16 15:00:00,16-Jan-2022 16:00,367,Sunday,15,2022-01-16
376,2022-01-16 16:00:00,16-Jan-2022 17:00,132,Sunday,16,2022-01-16
377,2022-01-16 17:00:00,16-Jan-2022 18:00,190,Sunday,17,2022-01-16
378,2022-01-16 18:00:00,16-Jan-2022 19:00,0,Sunday,18,2022-01-16
379,2022-01-16 19:00:00,16-Jan-2022 20:00,23,Sunday,19,2022-01-16
380,2022-01-16 20:00:00,16-Jan-2022 21:00,0,Sunday,20,2022-01-16
381,2022-01-16 21:00:00,16-Jan-2022 22:00,24,Sunday,21,2022-01-16
382,2022-01-16 22:00:00,16-Jan-2022 23:00,0,Sunday,22,2022-01-16
383,2022-01-16 23:00:00,17-Jan-2022 00:00,0,Sunday,23,2022-01-16
384,2022-01-17 00:00:00,17-Jan-2022 01:00,0,Monday,0,2022-01-17
385,2022-01-17 01:00:00,17-Jan-2022 02:00,0,Monday,1,2022-01-17
386,2022-01-17 02:00:00,17-Jan-2022 03:00,0,Monday,2,2022-01-17
387,2022-01-17 03:00:00,17-Jan-2022 04:00,0,Monday,3,2022-01-17
388,2022-01-17 04:00:00,17-Jan-2022 05:00,0,Monday,4,2022-01-17
389,2022-01-17 05:00:00,17-Jan-2022 06:00,28,Monday,5,2022-01-17
390,2022-01-17 06:00:00,17-Jan-2022 07:00,146,Monday,6,2022-01-17
391,2022-01-17 07:00:00,17-Jan-2022 08:00,667,Monday,7,2022-01-17
392,2022-01-17 08:00:00,17-Jan-2022 09:00,729,Monday,8,2022-01-17
393,2022-01-17 09:00:00,17-Jan-2022 10:00,392,Monday,9,2022-01-17
394,2022-01-17 10:00:00,17-Jan-2022 11:00,725,Monday,10,2022-01-17
395,2022-01-17 11:00:00,17-Jan-2022 12:00,1110,Monday,11,2022-01-17
396,2022-01-17 12:00:00,17-Jan-2022 13:00,1203,Monday,12,2022-01-17
397,2022-01-17 13:00:00,17-Jan-2022 14:00,366,Monday,13,2022-01-17
398,2022-01-17 14:00:00,17-Jan-2022 15:00,0,Monday,14,2022-01-17
399,2022-01-17 15:00:00,17-Jan-2022 16:00,199,Monday,15,2022-01-17
400,2022-01-17 16:00:00,17-Jan-2022 17:00,188,Monday,16,2022-01-17
401,2022-01-17 17:00:00,17-Jan-2022 18:00,0,Monday,17,2022-01-17
402,2022-01-17 18:00:00,17-Jan-2022 19:00,0,Monday,18,2022-01-17
403,2022-01-17 19:00:00,17-Jan-2022 20:00,0,Monday,19,2022-01-17
404,2022-01-17 20:00:00,17-Jan-2022 21:00,30,Monday,20,2022-01-17
405,2022-01-17 21:00:00,17-Jan-2022 22:00,0,Monday,21,2022-01-17
406,2022-01-17 22:00:00,17-Jan-2022 23:00,0,Monday,22,2022-01-17
407,2022-01-17 23:00:00,18-Jan-2022 00:00,0,Monday,23,2022-01-17
408,2022-01-18 00:00:00,18-Jan-2022 01:00,0,Tuesday,0,2022-01-18
409,2022-01-18 01:00:00,18-Jan-2022 02:00,0,Tuesday,1,2022-01-18
410,2022-01-18 02:00:00,18-Jan-2022 03:00,0,Tuesday,2,2022-01-18
411,2022-01-18 03:00:00,18-Jan-2022 04:00,0,Tuesday,3,2022-01-18
412,2022-01-18 04:00:00,18-Jan-2022 05:00,0,Tuesday,4,2022-01-18
413,2022-01-18 05:00:00,18-Jan-2022 06:00,11,Tuesday,5,2022-01-18
414,2022-01-18 06:00:00,18-Jan-2022 07:00,13,Tuesday,6,2022-01-18
415,2022-01-18 07:00:00,18-Jan-2022 08:00,0,Tuesday,7,2022-01-18
416,2022-01-18 08:00:00,18-Jan-2022 09:00,25,Tuesday,8,2022-01-18
417,2022-01-18 09:00:00,18-Jan-2022 10:00,678,Tuesday,9,2022-01-18
418,2022-01-18 10:00:00,18-Jan-2022 11:00,470,Tuesday,10,2022-01-18
419,2022-01-18 11:00:00,18-Jan-2022 12:00,1499,Tuesday,11,2022-01-18
420,2022-01-18 12:00:00,18-Jan-2022 13:00,305,Tuesday,12,2022-01-18
421,2022-01-18 13:00:00,18-Jan-2022 14:00,0,Tuesday,13,2022-01-18
422,2022-01-18 14:00:00,18-Jan-2022 15:00,12,Tuesday,14,2022-01-18
423,2022-01-18 15:00:00,18-Jan-2022 16:00,14,Tuesday,15,2022-01-18
424,2022-01-18 16:00:00,18-Jan-2022 17:00,211,Tuesday,16,2022-01-18
425,2022-01-18 17:00:00,18-Jan-2022 18:00,370,Tuesday,17,2022-01-18
426,2022-01-18 18:00:00,18-Jan-2022 19:00,21,Tuesday,18,2022-01-18
427,2022-01-18 19:00:00,18-Jan-2022 20:00,0,Tuesday,19,2022-01-18
428,2022-01-18 20:00:00,18-Jan-2022 21:00,10,Tuesday,20,2022-01-18
429,2022-01-18 21:00:00,18-Jan-2022 22:00,0,Tuesday,21,2022-01-18
430,2022-01-18 22:00:00,18-Jan-2022 23:00,0,Tuesday,22,2022-01-18
431,2022-01-18 23:00:00,19-Jan-2022 00:00,0,Tuesday,23,2022-01-18
432,2022-01-19 00:00:00,19-Jan-2022 01:00,0,Wednesday,0,2022-01-19
433,2022-01-19 01:00:00,19-Jan-2022 02:00,0,Wednesday,1,2022-01-19
434,2022-01-19 02:00:00,19-Jan-2022 03:00,0,Wednesday,2,2022-01-19
435,2022-01-19 03:00:00,19-Jan-2022 04:00,0,Wednesday,3,2022-01-19
436,2022-01-19 04:00:00,19-Jan-2022 05:00,0,Wednesday,4,2022-01-19
437,2022-01-19 05:00:00,19-Jan-2022 06:00,104,Wednesday,5,2022-01-19
438,2022-01-19 06:00:00,19-Jan-2022 07:00,0,Wednesday,6,2022-01-19
439,2022-01-19 07:00:00,19-Jan-2022 08:00,0,Wednesday,7,2022-01-19
440,2022-01-19 08:00:00,19-Jan-2022 09:00,2102,Wednesday,8,2022-01-19
441,2022-01-19 09:00:00,19-Jan-2022 10:00,1194,Wednesday,9,2022-01-19
442,2022-01-19 10:00:00,19-Jan-2022 11:00,308,Wednesday,10,2022-01-19
443,2022-01-19 11:00:00,19-Jan-2022 12:00,538,Wednesday,11,2022-01-19
444,2022-01-19 12:00:00,19-Jan-2022 13:00,643,Wednesday,12,2022-01-19
445,2022-01-19 13:00:00,19-Jan-2022 14:00,230,Wednesday,13,2022-01-19
446,2022-01-19 14:00:00,19-Jan-2022 15:00,17,Wednesday,14,2022-01-19
447,2022-01-19 15:00:00,19-Jan-2022 16:00,563,Wednesday,15,2022-01-19
448,2022-01-19 16:00:00,19-Jan-2022 17:00,139,Wednesday,16,2022-01-19
449,2022-01-19 17:00:00,19-Jan-2022 18:00,2929,Wednesday,17,2022-01-19
450,2022-01-19 18:00:00,19-Jan-2022 19:00,0,Wednesday,18,2022-01-19
451,2022-01-19 19:00:00,19-Jan-2022 20:00,0,Wednesday,19,2022-01-19
452,2022-01-19 20:00:00,19-Jan-2022 21:00,0,Wednesday,20,2022-01-19
453,2022-01-19 21:00:00,19-Jan-2022 22:00,0,Wednesday,21,2022-01-19
454,2022-01-19 22:00:00,19-Jan-2022 23:00,0,Wednesday,22,2022-01-19
455,2022-01-19 23:00:00,20-Jan-2022 00:00,0,Wednesday,23,2022-01-19
456,2022-01-20 00:00:00,20-Jan-2022 01:00,0,Thursday,0,2022-01-20
457,2022-01-20 01:00:00,20-Jan-2022 02:00,0,Thursday,1,2022-01-20
458,2022-01-20 02:00:00,20-Jan-2022 03:00,0,Thursday,2,2022-01-20
459,2022-01-20 03:00:00,20-Jan-2022 04:00,0,Thursday,3,2022-01-20
460,2022-01-20 04:00:00,20-Jan-2022 05:00,0,Thursday,4,2022-01-20
461,2022-01-20 05:00:00,20-Jan-2022 06:00,0,Thursday,5,2022-01-20
462,2022-01-20 06:00:00,20-Jan-2022 07:00,35,Thursday,6,2022-01-20
463,2022-01-20 07:00:00,20-Jan-2022 08:00,263,Thursday,7,2022-01-20
464,2022-01-20 08:00:00,20-Jan-2022 09:00,3502,Thursday,8,2022-01-20
465,2022-01-20 09:00:00,20-Jan-2022 10:00,304,Thursday,9,2022-01-20
466,2022-01-20 10:00:00,20-Jan-2022 11:00,214,Thursday,10,2022-01-20
467,2022-01-20 11:00:00,20-Jan-2022 12:00,475,Thursday,11,2022-01-20
468,2022-01-20 12:00:00,20-Jan-2022 13:00,409,Thursday,12,2022-01-20
469,2022-01-20 13:00:00,20-Jan-2022 14:00,185,Thursday,13,2022-01-20
470,2022-01-20 14:00:00,20-Jan-2022 15:00,93,Thursday,14,2022-01-20
471,2022-01-20 15:00:00,20-Jan-2022 16:00,248,Thursday,15,2022-01-20
472,2022-01-20 16:00:00,20-Jan-2022 17:00,0,Thursday,16,2022-01-20
473,2022-01-20 17:00:00,20-Jan-2022 18:00,72,Thursday,17,2022-01-20
474,2022-01-20 18:00:00,20-Jan-2022 19:00,381,Thursday,18,2022-01-20
475,2022-01-20 19:00:00,20-Jan-2022 20:00,311,Thursday,19,2022-01-20
476,2022-01-20 20:00:00,20-Jan-2022 21:00,33,Thursday,20,2022-01-20
477,2022-01-20 21:00:00,20-Jan-2022 22:00,0,Thursday,21,2022-01-20
478,2022-01-20 22:00:00,20-Jan-2022 23:00,0,Thursday,22,2022-01-20
479,2022-01-20 23:00:00,21-Jan-2022 00:00,0,Thursday,23,2022-01-20
480,2022-01-21 00:00:00,21-Jan-2022 01:00,0,Friday,0,2022-01-21
481,2022-01-21 01:00:00,21-Jan-2022 02:00,0,Friday,1,2022-01-21
482,2022-01-21 02:00:00,21-Jan-2022 03:00,0,Friday,2,2022-01-21
483,2022-01-21 03:00:00,21-Jan-2022 04:00,0,Friday,3,2022-01-21
484,2022-01-21 04:00:00,21-Jan-2022 05:00,0,Friday,4,2022-01-21
485,2022-01-21 05:00:00,21-Jan-2022 06:00,0,Friday,5,2022-01-21
486,2022-01-21 06:00:00,21-Jan-2022 07:00,19,Friday,6,2022-01-21
487,2022-01-21 07:00:00,21-Jan-2022 08:00,170,Friday,7,2022-01-21
488,2022-01-21 08:00:00,21-Jan-2022 09:00,1368,Friday,8,2022-01-21
489,2022-01-21 09:00:00,21-Jan-2022 10:00,10,Friday,9,2022-01-21
490,2022-01-21 10:00:00,21-Jan-2022 11:00,13,Friday,10,2022-01-21
491,2022-01-21 11:00:00,21-Jan-2022 12:00,442,Friday,11,2022-01-21
492,2022-01-21 12:00:00,21-Jan-2022 13:00,56,Friday,12,2022-01-21
493,2022-01-21 13:00:00,21-Jan-2022 14:00,332,Friday,13,2022-01-21
494,2022-01-21 14:00:00,21-Jan-2022 15:00,50,Friday,14,2022-01-21
495,2022-01-21 15:00:00,21-Jan-2022 16:00,0,Friday,15,2022-01-21
496,2022-01-21 16:00:00,21-Jan-2022 17:00,22,Friday,16,2022-01-21
497,2022-01-21 17:00:00,21-Jan-2022 18:00,0,Friday,17,2022-01-21
498,2022-01-21 18:00:00,21-Jan-2022 19:00,45,Friday,18,2022-01-21
499,2022-01-21 19:00:00,21-Jan-2022 20:00,0,Friday,19,2022-01-21
500,2022-01-21 20:00:00,21-Jan-2022 21:00,0,Friday,20,2022-01-21
501,2022-01-21 21:00:00,21-Jan-2022 22:00,157,Friday,21,2022-01-21
502,2022-01-21 22:00:00,21-Jan-2022 23:00,0,Friday,22,2022-01-21
503,2022-01-21 23:00:00,22-Jan-2022 00:00,0,Friday,23,2022-01-21
504,2022-01-22 00:00:00,22-Jan-2022 01:00,0,Saturday,0,2022-01-22
505,2022-01-22 01:00:00,22-Jan-2022 02:00,0,Saturday,1,2022-01-22
506,2022-01-22 02:00:00,22-Jan-2022 03:00,0,Saturday,2,2022-01-22
507,2022-01-22 03:00:00,22-Jan-2022 04:00,0,Saturday,3,2022-01-22
508,2022-01-22 04:00:00,22-Jan-2022 05:00,0,Saturday,4,2022-01-22
509,2022-01-22 05:00:00,22-Jan-2022 06:00,0,Saturday,5,2022-01-22
510,2022-01-22 06:00:00,22-Jan-2022 07:00,19,Saturday,6,2022-01-22
511,2022-01-22 07:00:00,22-Jan-2022 08:00,95,Saturday,7,2022-01-22
512,2022-01-22 08:00:00,22-Jan-2022 09:00,48,Saturday,8,2022-01-22
513,2022-01-22 09:00:00,22-Jan-2022 10:00,973,Saturday,9,2022-01-22
514,2022-01-22 10:00:00,22-Jan-2022 11:00,2065,Saturday,10,2022-01-22
515,2022-01-22 11:00:00,22-Jan-2022 12:00,277,Saturday,11,2022-01-22
516,2022-01-22 12:00:00,22-Jan-2022 13:00,510,Saturday,12,2022-01-22
517,2022-01-22 13:00:00,22-Jan-2022 14:00,77,Saturday,13,2022-01-22
518,2022-01-22 14:00:00,22-Jan-2022 15:00,0,Saturday,14,2022-01-22
519,2022-01-22 15:00:00,22-Jan-2022 16:00,156,Saturday,15,2022-01-22
520,2022-01-22 16:00:00,22-Jan-2022 17:00,1480,Saturday,16,2022-01-22
521,2022-01-22 17:00:00,22-Jan-2022 18:00,1445,Saturday,17,2022-01-22
522,2022-01-22 18:00:00,22-Jan-2022 19:00,0,Saturday,18,2022-01-22
523,2022-01-22 19:00:00,22-Jan-2022 20:00,0,Saturday,19,2022-01-22
524,2022-01-22 20:00:00,22-Jan-2022 21:00,0,Saturday,20,2022-01-22
525,2022-01-22 21:00:00,22-Jan-2022 22:00,0,Saturday,21,2022-01-22
526,2022-01-22 22:00:00,22-Jan-2022 23:00,0,Saturday,22,2022-01-22
527,2022-01-22 23:00:00,23-Jan-2022 00:00,0,Saturday,23,2022-01-22
528,2022-01-23 00:00:00,23-Jan-2022 01:00,0,Sunday,0,2022-01-23
529,2022-01-23 01:00:00,23-Jan-2022 02:00,0,Sunday,1,2022-01-23
530,2022-01-23 02:00:00,23-Jan-2022 03:00,0,Sunday,2,2022-01-23
531,2022-01-23 03:00:00,23-Jan-2022 04:00,0,Sunday,3,2022-01-23
532,2022-01-23 04:00:00,23-Jan-2022 05:00,0,Sunday,4,2022-01-23
533,2022-01-23 05:00:00,23-Jan-2022 06:00,40,Sunday,5,2022-01-23
534,2022-01-23 06:00:00,23-Jan-2022 07:00,0,Sunday,6,2022-01-23
535,2022-01-23 07:00:00,23-Jan-2022 08:00,0,Sunday,7,2022-01-23
536,2022-01-23 08:00:00,23-Jan-2022 09:00,0,Sunday,8,2022-01-23
537,2022-01-23 09:00:00,23-Jan-2022 10:00,4193,Sunday,9,2022-01-23
538,2022-01-23 10:00:00,23-Jan-2022 11:00,275,Sunday,10,2022-01-23
539,2022-01-23 11:00:00,23-Jan-2022 12:00,358,Sunday,11,2022-01-23
540,2022-01-23 12:00:00,23-Jan-2022 13:00,182,Sunday,12,2022-01-23
541,2022-01-23 13:00:00,23-Jan-2022 14:00,82,Sunday,13,2022-01-23
542,2022-01-23 14:00:00,23-Jan-2022 15:00,2478,Sunday,14,2022-01-23
543,2022-01-23 15:00:00,23-Jan-2022 16:00,1228,Sunday,15,2022-01-23
544,2022-01-23 16:00:00,23-Jan-2022 17:00,160,Sunday,16,2022-01-23
545,2022-01-23 17:00:00,23-Jan-2022 18:00,45,Sunday,17,2022-01-23
546,2022-01-23 18:00:00,23-Jan-2022 19:00,228,Sunday,18,2022-01-23
547,2022-01-23 19:00:00,23-Jan-2022 20:00,33,Sunday,19,2022-01-23
548,2022-01-23 20:00:00,23-Jan-2022 21:00,0,Sunday,20,2022-01-23
549,2022-01-23 21:00:00,23-Jan-2022 22:00,21,Sunday,21,2022-01-23
550,2022-01-23 22:00:00,23-Jan-2022 23:00,0,Sunday,22,2022-01-23
551,2022-01-23 23:00:00,24-Jan-2022 00:00,0,Sunday,23,2022-01-23
552,2022-01-24 00:00:00,24-Jan-2022 01:00,0,Monday,0,2022-01-24
553,2022-01-24 01:00:00,24-Jan-2022 02:00,0,Monday,1,2022-01-24
554,2022-01-24 02:00:00,24-Jan-2022 03:00,0,Monday,2,2022-01-24
555,2022-01-24 03:00:00,24-Jan-2022 04:00,0,Monday,3,2022-01-24
556,2022-01-24 04:00:00,24-Jan-2022 05:00,0,Monday,4,2022-01-24
557,2022-01-24 05:00:00,24-Jan-2022 06:00,10,Monday,5,2022-01-24
558,2022-01-24 06:00:00,24-Jan-2022 07:00,0,Monday,6,2022-01-24
559,2022-01-24 07:00:00,24-Jan-2022 08:00,1028,Monday,7,2022-01-24
560,2022-01-24 08:00:00,24-Jan-2022 09:00,2409,Monday,8,2022-01-24
561,2022-01-24 09:00:00,24-Jan-2022 10:00,174,Monday,9,2022-01-24
562,2022-01-24 10:00:00,24-Jan-2022 11:00,285,Monday,10,2022-01-24
563,2022-01-24 11:00:00,24-Jan-2022 12:00,323,Monday,11,2022-01-24
564,2022-01-24 12:00:00,24-Jan-2022 13:00,296,Monday,12,2022-01-24
565,2022-01-24 13:00:00,24-Jan-2022 14:00,23,Monday,13,2022-01-24
566,2022-01-24 14:00:00,24-Jan-2022 15:00,376,Monday,14,2022-01-24
567,2022-01-24 15:00:00,24-Jan-2022 16:00,145,Monday,15,2022-01-24
568,2022-01-24 16:00:00,24-Jan-2022 17:00,33,Monday,16,2022-01-24
569,2022-01-24 17:00:00,24-Jan-2022 18:00,400,Monday,17,2022-01-24
570,2022-01-24 18:00:00,24-Jan-2022 19:00,368,Monday,18,2022-01-24
571,2022-01-24 19:00:00,24-Jan-2022 20:00,73,Monday,19,2022-01-24
572,2022-01-24 20:00:00,24-Jan-2022 21:00,0,Monday,20,2022-01-24
573,2022-01-24 21:00:00,24-Jan-2022 22:00,13,Monday,21,2022-01-24
574,2022-01-24 22:00:00,24-Jan-2022 23:00,0,Monday,22,2022-01-24
575,2022-01-24 23:00:00,25-Jan-2022 00:00,0,Monday,23,2022-01-24
576,2022-01-25 00:00:00,25-Jan-2022 01:00,0,Tuesday,0,2022-01-25
577,2022-01-25 01:00:00,25-Jan-2022 02:00,0,Tuesday,1,2022-01-25
578,2022-01-25 02:00:00,25-Jan-2022 03:00,0,Tuesday,2,2022-01-25
579,2022-01-25 03:00:00,25-Jan-2022 04:00,0,Tuesday,3,2022-01-25
580,2022-01-25 04:00:00,25-Jan-2022 05:00,0,Tuesday,4,2022-01-25
581,2022-01-25 05:00:00,25-Jan-2022 06:00,36,Tuesday,5,2022-01-25
582,2022-01-25 06:00:00,25-Jan-2022 07:00,0,Tuesday,6,2022-01-25
583,2022-01-25 07:00:00,25-Jan-2022 08:00,14,Tuesday,7,2022-01-25
584,2022-01-25 08:00:00,25-Jan-2022 09:00,3626,Tuesday,8,2022-01-25
585,2022-01-25 09:00:00,25-Jan-2022 10:00,297,Tuesday,9,2022-01-25
586,2022-01-25 10:00:00,25-Jan-2022 11:00,168,Tuesday,10,2022-01-25
587,2022-01-25 11:00:00,25-Jan-2022 12:00,189,Tuesday,11,2022-01-25
588,2022-01-25 12:00:00,25-Jan-2022 13:00,236,Tuesday,12,2022-01-25
589,2022-01-25 13:00:00,25-Jan-2022 14:00,122,Tuesday,13,2022-01-25
590,2022-01-25 14:00:00,25-Jan-2022 15:00,0,Tuesday,14,2022-01-25
591,2022-01-25 15:00:00,25-Jan-2022 16:00,176,Tuesday,15,2022-01-25
592,2022-01-25 16:00:00,25-Jan-2022 17:00,248,Tuesday,16,2022-01-25
593,2022-01-25 17:00:00,25-Jan-2022 18:00,2788,Tuesday,17,2022-01-25
594,2022-01-25 18:00:00,25-Jan-2022 19:00,63,Tuesday,18,2022-01-25
595,2022-01-25 19:00:00,25-Jan-2022 20:00,0,Tuesday,19,2022-01-25
596,2022-01-25 20:00:00,25-Jan-2022 21:00,161,Tuesday,20,2022-01-25
597,2022-01-25 21:00:00,25-Jan-2022 22:00,21,Tuesday,21,2022-01-25
598,2022-01-25 22:00:00,25-Jan-2022 23:00,0,Tuesday,22,2022-01-25
599,2022-01-25 23:00:00,26-Jan-2022 00:00,0,Tuesday,23,2022-01-25
600,2022-01-26 00:00:00,26-Jan-2022 01:00,0,Wednesday,0,2022-01-26
601,2022-01-26 01:00:00,26-Jan-2022 02:00,0,Wednesday,1,2022-01-26
602,2022-01-26 02:00:00,26-Jan-2022 03:00,0,Wednesday,2,2022-01-26
603,2022-01-26 03:00:00,26-Jan-2022 04:00,0,Wednesday,3,2022-01-26
604,2022-01-26 04:00:00,26-Jan-2022 05:00,0,Wednesday,4,2022-01-26
605,2022-01-26 05:00:00,26-Jan-2022 06:00,0,Wednesday,5,2022-01-26
606,2022-01-26 06:00:00,26-Jan-2022 07:00,26,Wednesday,6,2022-01-26
607,2022-01-26 07:00:00,26-Jan-2022 08:00,0,Wednesday,7,2022-01-26
608,2022-01-26 08:00:00,26-Jan-2022 09:00,0,Wednesday,8,2022-01-26
609,2022-01-26 09:00:00,26-Jan-2022 10:00,4580,Wednesday,9,2022-01-26
610,2022-01-26 10:00:00,26-Jan-2022 11:00,913,Wednesday,10,2022-01-26
611,2022-01-26 11:00:00,26-Jan-2022 12:00,714,Wednesday,11,2022-01-26
612,2022-01-26 12:00:00,26-Jan-2022 13:00,247,Wednesday,12,2022-01-26
613,2022-01-26 13:00:00,26-Jan-2022 14:00,95,Wednesday,13,2022-01-26
614,2022-01-26 14:00:00,26-Jan-2022 15:00,1257,Wednesday,14,2022-01-26
615,2022-01-26 15:00:00,26-Jan-2022 16:00,364,Wednesday,15,2022-01-26
616,2022-01-26 16:00:00,26-Jan-2022 17:00,3648,Wednesday,16,2022-01-26
617,2022-01-26 17:00:00,26-Jan-2022 18:00,0,Wednesday,17,2022-01-26
618,2022-01-26 18:00:00,26-Jan-2022 19:00,0,Wednesday,18,2022-01-26
619,2022-01-26 19:00:00,26-Jan-2022 20:00,0,Wednesday,19,2022-01-26
620,2022-01-26 20:00:00,26-Jan-2022 21:00,10,Wednesday,20,2022-01-26
621,2022-01-26 21:00:00,26-Jan-2022 22:00,0,Wednesday,21,2022-01-26
622,2022-01-26 22:00:00,26-Jan-2022 23:00,0,Wednesday,22,2022-01-26
623,2022-01-26 23:00:00,27-Jan-2022 00:00,0,Wednesday,23,2022-01-26
624,2022-01-27 00:00:00,27-Jan-2022 01:00,0,Thursday,0,2022-01-27
625,2022-01-27 01:00:00,27-Jan-2022 02:00,0,Thursday,1,2022-01-27
626,2022-01-27 02:00:00,27-Jan-2022 03:00,0,Thursday,2,2022-01-27
627,2022-01-27 03:00:00,27-Jan-2022 04:00,0,Thursday,3,2022-01-27
628,2022-01-27 04:00:00,27-Jan-2022 05:00,0,Thursday,4,2022-01-27
629,2022-01-27 05:00:00,27-Jan-2022 06:00,10,Thursday,5,2022-01-27
630,2022-01-27 06:00:00,27-Jan-2022 07:00,0,Thursday,6,2022-01-27
631,2022-01-27 07:00:00,27-Jan-2022 08:00,0,Thursday,7,2022-01-27
